Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:7484	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2307639	0.05472222	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7475	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2239583	0.05465278	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:51384	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2195139	0.04576389	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7479	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.228125	0.05715278	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7477	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2320139	0.05868056	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7473	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2331944	0.05479167	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7478	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2279167	0.06	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7476	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2309722	0.05423611	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7472	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2267361	0.04729167	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:80326	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2315972	0.04923611	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:89780	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2220139	0.05111111	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:7482	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2295139	0.06277778	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:54361	20	31	8293	56.2055278055278	0.205527805527806	184	0.77	21	0.08283436	1.102369	0.2290972	0.05972222	132.444	3	1	-11.8736405912168	-0.0830324516868307
hsa:7481	20	31	8248	56.2055278055278	0.205527805527806	0	0.7	20	0.08215936	1.100229	0.2376389	0.060625	130.0006	3	0	-13.1290640470832	-0.0918116366928894
hsa:53358	8	4	1066	17.03108003108	0.0310800310800311	126.75	0.95056	9	0.08569712	0.5293449	0.01847222	0.04423611	123.0016	0	1	-44.7665163307647	-0.313052561753599
hsa:2260	18	6	6688	24.0786835431775	0.0786835431774703	414	4.48	28	0.09430964	0.508015	0.03951389	0.07041667	167.5335	2	1	-45.2028148756771	-0.316103600529211
hsa:5894	5	3	221	7.01748251748252	0.0174825174825175	65.33333	0.9685661	7	0.08421796	0.4469109	0.0175	0.02659722	50.22631	6	1	-46.860590786951	-0.327696439069587
hsa:369	5	3	221	7.01748251748252	0.0174825174825175	65.33333	0.9685661	7	0.08421796	0.4469109	0.01618056	0.02826389	50.22631	6	1	-46.860590786951	-0.327696439069587
hsa:4040	20	31	9968	56.2489094239094	0.248909423909424	535.5	0.7	30	0.08215936	1.991418	0.2372222	0.071875	105.1823	3	0	-9.72533325805765	-0.0680093234829206
hsa:7471	20	31	8293	56.2055278055278	0.205527805527806	184	0.77	21	0.08283436	1.102369	0.2336806	0.05652778	132.444	3	1	-11.8736405912168	-0.0830324516868307
hsa:51426	1	1	18	1	0	0	0.72625	1	0.08283436	0.15	0.006944444	0.02354167	161.7604	1	1	-48.491757485718	-0.339103199200825
hsa:1643	1	1	18	1	0	0	0.72625	1	0.08283436	0.15	0.006944444	0.02659722	161.7604	1	1	-48.491757485718	-0.339103199200825
hsa:578	1	1	18	1	0	0	0.72625	1	0.08283436	0.15	0.006944444	0.01756945	161.7604	1	1	-48.491757485718	-0.339103199200825
hsa:4616	3	3	36	3.01398601398601	0.013986013986014	0	0.72625	3	0.08283436	0.3461538	0.009861111	0.01993056	161.7604	1	1	-47.8100275444773	-0.334335856954387
hsa:595	5	7	522	7.03146853146853	0.0314685314685315	436	1.64746	14	0.08972237	0.6008277	0.0125	0.054375	483.2084	4	1	-46.0021534806078	-0.321693380983272
hsa:4041	20	31	9968	56.2489094239094	0.248909423909424	535.5	0.7	30	0.08215936	1.991419	0.2347917	0.08659722	105.1823	3	0	-9.72533325805765	-0.0680093234829206
hsa:1856	12	7	2278	25.0687312687313	0.0687312687312687	278	1.4	15	0.08890951	0.5062274	0.02159722	0.04069445	344.4896	5	1	-45.1447118635709	-0.315697285759237
hsa:4855	7	7	971	44.1265142265142	0.126514226514227	50	0.9625	15	0.08553443	0.7683412	0.04854167	0.05472222	25.61579	0	1	-43.4772193487436	-0.304036498942263
