Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:1019	2	8	25	8.06756756756757	0.0675675675675676	8	0.7	3	0.1139256	1.017185	0.036	0.04453333	75	4	0	-31.3550209728684	-0.423716499633357
hsa:1021	2	8	25	8.06756756756757	0.0675675675675676	8	0.7	3	0.1139256	1.017185	0.03666667	0.04253333	75	4	0	-31.3550209728684	-0.423716499633357
hsa:4087	2	8	17	8.06081081081081	0.0608108108108108	5	0.7	3	0.1139256	1.052146	0.02893333	0.0376	75	6	0	-32.2856391871684	-0.436292421448222
hsa:7046	2	8	23	8.06756756756757	0.0675675675675676	24	0.7	3	0.1139256	1.012613	0.03733333	0.04693333	75	6	0	-31.8872853508813	-0.430909261498395
hsa:5595	2	2	27	2.01351351351351	0.0135135135135135	0	0.780934	2	0.1152684	0.2608695	0.01866667	0.03773334	139.1723	3	1	-37.8234421504036	-0.511127596627075
hsa:5594	2	2	27	2.01351351351351	0.0135135135135135	0	0.780934	2	0.1152684	0.2608695	0.0168	0.04053333	139.1723	3	1	-37.8234421504036	-0.511127596627075
hsa:1647	3	3	32	3.02702702702703	0.027027027027027	0	0.72625	3	0.1152235	0.3461538	0.02373333	0.03986667	84.37489	0	1	-37.441623968596	-0.505967891467514
hsa:10912	3	3	32	3.02702702702703	0.027027027027027	0	0.72625	3	0.1152235	0.3461538	0.0236	0.0424	84.37489	0	1	-37.441623968596	-0.505967891467514
hsa:1956	6	11	327	14.1475225225225	0.147522522522523	94	0.7	11	0.1139256	2.324375	0.08906667	0.02826667	61.91928	1	0	-31.8307009090973	-0.430144606879694
hsa:1950	1	11	47	14.0837837837838	0.0837837837837838	0	0.7	1	0.1139256	0.3296107	0.03706667	0.03706667	66.4885	1	0	-36.3931109166674	-0.491798796171181
hsa:7048	3	8	34	8.07207207207207	0.0720720720720721	24	0.7	4	0.1139256	1.253675	0.0408	0.0504	75	6	0	-31.5582927573481	-0.42646341563984
hsa:7040	3	8	29	8.05968468468468	0.0596846846846847	0	0.7	3	0.1139256	0.9609168	0.03666667	0.03893333	75	6	0	-32.1145218149673	-0.433980024526585
hsa:6774	2	1	28	2.01351351351351	0.0135135135135135	6	0.805	2	0.1152235	0.181875	0.0188	0.04546667	32.39355	7	1	-37.9234421504027	-0.512478947978415
hsa:7422	2	1	134	1	0	0	2.066864	4	0.1194181	0.15	0.01333333	0.0872	1207.288	7	1	-38.4234421504027	-0.519235704735171
hsa:5899	3	4	52	11.079954954955	0.0799549549549549	8.5	0.80815	4	0.1152383	0.6848626	0.04573333	0.0612	1.538286	5	1	-35.1479459580428	-0.474972242676255
hsa:5900	3	4	72	12.068018018018	0.068018018018018	10	0.721	3	0.1152235	0.7321332	0.03786667	0.0676	0.4369502	5	1	-33.356113955809	-0.450758296700122
hsa:5925	3	8	41	8.07882882882883	0.0788288288288288	24	0.7	5	0.1139256	1.531201	0.04573333	0.05173333	75	4	0	-30.6053911886866	-0.413586367414684
hsa:1871	3	8	31	8.06193693693694	0.0619369369369369	0	0.7	3	0.1139256	0.9468358	0.03693333	0.0424	75	4	0	-31.4888411573895	-0.425524880505263
