Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:572	3	1	111	2.01333333333333	0.0133333333333333	3	0.805	4	0.1170927	0.1925	0.01736842	0.04289474	12.91698	1	1	-40.6544723720721	-0.542059631627628
hsa:207	5	11	206	30.1166243386243	0.116624338624339	0	0.7	8	0.1132454	4.454841	0.08644737	0.05815789	1.222123E-10	1	0	-24.9970226913575	-0.333293635884766
hsa:5894	5	3	221	7.04666666666667	0.0466666666666667	24	0.95641	7	0.1171809	0.4469109	0.04	0.06197368	2.647954	3	1	-39.023305897893	-0.520310745305239
hsa:5605	4	2	146	4.02666666666667	0.0266666666666667	21	1.130385	6	0.1172264	0.3410852	0.02802632	0.06539474	6.779912	3	1	-39.8243288314023	-0.530991051085364
hsa:369	5	3	221	7.04666666666667	0.0466666666666667	24	0.95641	7	0.1171809	0.4469109	0.04947368	0.06973685	2.647954	3	1	-39.023305897893	-0.520310745305239
hsa:5604	4	2	146	4.02666666666667	0.0266666666666667	21	1.130385	6	0.1172264	0.3410852	0.02934211	0.06486842	6.779912	3	1	-39.8243288314023	-0.530991051085364
hsa:613	5	13	342	34.2266666666667	0.226666666666667	118	0.7	11	0.1132454	2.786498	0.1501316	0.09907895	5.540372	2	0	-11.6253662116733	-0.15500488282231
hsa:6776	3	2	129	3.02666666666667	0.0266666666666667	6.5	0.735	4	0.1158103	0.2686046	0.02223684	0.05815789	22.05416	2	1	-40.2756844932843	-0.537009126577123
hsa:4193	3	11	130	18.0577936507937	0.0577936507936508	123	1.015	5	0.1183752	1.129988	0.02960526	0.06763158	25.24683	1	1	-33.4889189640819	-0.446518919521092
hsa:10000	5	11	206	30.1166243386243	0.116624338624339	0	0.7	8	0.1132454	4.454841	0.08842105	0.06578948	1.222123E-10	1	0	-24.9970226913575	-0.333293635884766
hsa:5293	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1505263	0.06907894	45.55031	6	1	-12.5659765646351	-0.167546354195135
hsa:8503	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1527632	0.08381579	45.55031	6	1	-12.5659765646351	-0.167546354195135
hsa:5295	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1590789	0.07894737	45.55031	6	1	-12.5659765646351	-0.167546354195135
hsa:5296	7	13	445	34.1788888888889	0.178888888888889	6.500001	0.73315	8	0.1145427	1.504053	0.1435526	0.08539474	45.55031	6	1	-12.5659765646351	-0.167546354195135
