Node name	K-shell	R-shell	K-Coreness	Hierarchical closeness	Closeness	Betweeness	Page rank in	Total degree	Katz	Page rank out	Epidemic SIR	Rumor spreading	Taxi passenger ranking	UW_ModuleID	Robustness	Sum Outside Loyality	Average Outside Loyality
hsa:3480	7	6	877	26.0779680365297	0.0779680365296803	25	0.91	13	0.1137733	0.5070508	0.08175676	0.1325676	0.9412526	1	1	-30.7249092003169	-0.420889167127628
hsa:7039	1	6	88	27.054675423511	0.0546754235110399	0	0.7	1	0.1125075	0.3654965	0.03689189	0.08783784	16.0013	1	0	-31.379892408235	-0.429861539838836
hsa:1956	7	6	884	26.0779680365297	0.0779680365296803	50	1.12	14	0.1150391	0.5070508	0.08743243	0.1133784	1.882505	1	1	-30.8915758669835	-0.423172272150459
hsa:5605	4	2	191	4.02054794520548	0.0205479452054795	40	1.096352	6	0.1164527	0.3410852	0.02472973	0.06364865	24.65193	3	1	-32.8713975310766	-0.450293116864064
hsa:5595	3	2	61	2.01369863013699	0.0136986301369863	0	1.028906	3	0.1151278	0.2093023	0.01648649	0.03527027	548.7269	3	1	-33.6560865262919	-0.461042281182081
hsa:5594	3	2	61	2.01369863013699	0.0136986301369863	0	1.028906	3	0.1151278	0.2093023	0.01621622	0.03662162	548.7269	3	1	-33.6560865262919	-0.461042281182081
hsa:5604	4	2	191	4.02054794520548	0.0205479452054795	40	1.096352	6	0.1164527	0.3410852	0.02486487	0.04743243	24.65193	3	1	-32.8713975310766	-0.450293116864064
hsa:2885	5	6	296	19.049217221135	0.0492172211350293	180	1.694	6	0.117803	0.5068296	0.03918919	0.08527027	105.8672	1	1	-31.161159772118	-0.42686520235778
hsa:6654	5	6	738	18.0707762557078	0.0707762557077626	85	0.9541	5	0.1138328	0.4197995	0.05310811	0.06824324	40.80064	2	1	-32.171254289204	-0.440702113550739
hsa:5336	5	2	406	2.01369863013699	0.0136986301369863	0	0.8283333	5	0.1176703	0.1807229	0.01662162	0.1017568	141.4916	1	1	-33.8567134855396	-0.463790595692323
hsa:5159	7	6	1003	27.0916666666667	0.0916666666666666	25	0.91	15	0.1150391	0.7075127	0.105	0.1113513	0.430473	1	1	-29.6872441109649	-0.406674576862533
hsa:5335	5	2	406	2.01369863013699	0.0136986301369863	0	0.8283333	5	0.1176703	0.1807229	0.01621622	0.08135135	141.4916	1	1	-33.8567134855396	-0.463790595692323
hsa:5156	7	6	1003	27.0916666666667	0.0916666666666666	25	0.91	15	0.1150391	0.7075127	0.09527027	0.1104054	0.430473	1	1	-29.6872441109649	-0.406674576862533
hsa:5582	5	6	740	19.062915851272	0.0629158512720156	0	0.7	5	0.1125075	1.609119	0.08689189	0.1012162	0.007044839	2	0	-28.3905698296102	-0.388911915474112
hsa:5579	5	6	740	19.062915851272	0.0629158512720156	0	0.7	5	0.1125075	1.609119	0.08648649	0.1281081	0.007044839	2	0	-28.3905698296102	-0.388911915474112
hsa:3845	10	6	3180	16.0963470319635	0.0963470319634703	129.3334	1.80782	24	0.1297901	0.5375574	0.09013513	0.1568919	9.600945	2	1	-31.0128695327116	-0.424833829215227
hsa:5578	5	6	740	19.062915851272	0.0629158512720156	0	0.7	5	0.1125075	1.609119	0.08	0.1189189	0.007044839	2	0	-28.3905698296102	-0.388911915474112
hsa:673	5	3	806	7.03767123287671	0.0376712328767123	49.33334	0.880782	7	0.1168882	0.4469109	0.03256757	0.07810811	9.830487	3	1	-32.0703745975673	-0.439320199966676
hsa:5894	5	3	806	7.03767123287671	0.0376712328767123	49.33334	0.880782	7	0.1168882	0.4469109	0.03608108	0.09513514	9.830487	3	1	-32.0703745975673	-0.439320199966676
hsa:4893	10	6	3180	16.0963470319635	0.0963470319634703	129.3334	1.80782	24	0.1297901	0.5375574	0.09445946	0.152027	9.600945	2	1	-31.0128695327116	-0.424833829215227
hsa:6655	5	6	738	18.0707762557078	0.0707762557077626	85	0.9541	5	0.1138328	0.4197995	0.06918919	0.1051351	40.80064	2	1	-32.171254289204	-0.440702113550739
hsa:5293	8	6	1523	6.06849315068493	0.0684931506849315	0	0.9449486	12	0.122051	0.232258	0.03932432	0.1227027	327.1628	1	1	-33.5397014364555	-0.459447964882952
